AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	disease	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	source_name
101	SAMN06017013	sra	SRX2347799	2016-11-15	1026	505	SRR5019967	SRS1798069	GSM2390793	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017014	sra	SRX2347800	2016-11-15	1212	597	SRR5019968	SRS1798070	GSM2390794	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017089	sra	SRX2347801	2016-11-15	1137	568	SRR5019969	SRS1798072	GSM2390795	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017088	sra	SRX2347802	2016-11-15	1184	596	SRR5019970	SRS1798076	GSM2390796	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017087	sra	SRX2347803	2016-11-15	1483	740	SRR5019971	SRS1798074	GSM2390797	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017011	contigs sra	SRX2347804	2016-11-15	960	490	SRR5019972	SRS1798078	GSM2390798	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017010	sra	SRX2347805	2016-11-15	1165	606	SRR5019973	SRS1798075	GSM2390799	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017091	sra	SRX2347806	2016-11-15	1128	572	SRR5019974	SRS1798081	GSM2390800	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017090	sra	SRX2347807	2016-11-15	1443	735	SRR5019975	SRS1798077	GSM2390801	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017083	sra	SRX2347808	2016-11-15	1726	884	SRR5019976	SRS1798079	GSM2390802	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017084	sra	SRX2347809	2016-11-15	1422	721	SRR5019977	SRS1798080	GSM2390803	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017082	sra	SRX2347810	2016-11-15	1463	740	SRR5019978	SRS1798082	GSM2390804	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017080	sra	SRX2347811	2016-11-15	1477	742	SRR5019979	SRS1798086	GSM2390805	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017081	sra	SRX2347812	2016-11-15	1368	675	SRR5019980	SRS1798083	GSM2390806	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017079	sra	SRX2347813	2016-11-15	1121	572	SRR5019981	SRS1798084	GSM2390807	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017076	sra	SRX2347814	2016-11-15	1161	583	SRR5019982	SRS1798089	GSM2390808	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017075	sra	SRX2347815	2016-11-15	1224	600	SRR5019983	SRS1798085	GSM2390809	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017073	sra	SRX2347816	2016-11-15	1207	606	SRR5019984	SRS1798088	GSM2390810	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017071	sra	SRX2347817	2016-11-15	1484	745	SRR5019985	SRS1798087	GSM2390811	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017070	sra	SRX2347818	2016-11-15	1076	537	SRR5019986	SRS1798091	GSM2390812	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017069	sra	SRX2347819	2016-11-15	1438	746	SRR5019987	SRS1798092	GSM2390813	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017068	sra	SRX2347820	2016-11-15	1188	621	SRR5019988	SRS1798090	GSM2390814	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017066	sra	SRX2347821	2016-11-15	2110	1059	SRR5019989	SRS1798093	GSM2390815	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017067	sra	SRX2347822	2016-11-15	1935	964	SRR5019990	SRS1798096	GSM2390816	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017065	sra	SRX2347823	2016-11-15	1482	740	SRR5019991	SRS1798095	GSM2390817	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017062	sra	SRX2347824	2016-11-15	1240	616	SRR5019992	SRS1798094	GSM2390818	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017059	sra	SRX2347825	2016-11-15	1445	708	SRR5019993	SRS1798097	GSM2390819	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017058	sra	SRX2347826	2016-11-15	1585	805	SRR5019994	SRS1798098	GSM2390820	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017234	sra	SRX2347827	2016-11-15	1691	822	SRR5019995	SRS1798100	GSM2390821	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017056	sra	SRX2347828	2016-11-15	1515	740	SRR5019996	SRS1798099	GSM2390822	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017057	sra	SRX2347829	2016-11-15	2558	1283	SRR5019997	SRS1798101	GSM2390823	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017055	sra	SRX2347830	2016-11-15	1266	642	SRR5019998	SRS1798102	GSM2390824	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017054	sra	SRX2347831	2016-11-15	1520	767	SRR5019999	SRS1798103	GSM2390825	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017053	sra	SRX2347832	2016-11-15	1684	857	SRR5020000	SRS1798108	GSM2390826	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017121	sra	SRX2347833	2016-11-15	1100	558	SRR5020001	SRS1798104	GSM2390827	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017120	sra	SRX2347834	2016-11-15	1026	521	SRR5020002	SRS1798105	GSM2390828	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017119	sra	SRX2347835	2016-11-15	1335	702	SRR5020003	SRS1798112	GSM2390829	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017118	sra	SRX2347836	2016-11-15	1463	754	SRR5020004	SRS1798106	GSM2390830	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017117	sra	SRX2347837	2016-11-15	1103	577	SRR5020005	SRS1798107	GSM2390831	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017116	sra	SRX2347838	2016-11-15	1215	613	SRR5020006	SRS1798115	GSM2390832	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017115	sra	SRX2347839	2016-11-15	1161	586	SRR5020007	SRS1798109	GSM2390833	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017114	sra	SRX2347840	2016-11-15	1204	605	SRR5020008	SRS1798110	GSM2390834	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017113	sra	SRX2347841	2016-11-15	1266	647	SRR5020009	SRS1798111	GSM2390835	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017112	sra	SRX2347842	2016-11-15	1015	517	SRR5020010	SRS1798113	GSM2390836	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017111	sra	SRX2347843	2016-11-15	1024	530	SRR5020011	SRS1798114	GSM2390837	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017110	contigs sra	SRX2347844	2016-11-15	990	485	SRR5020012	SRS1798116	GSM2390838	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017109	sra	SRX2347845	2016-11-15	1380	686	SRR5020013	SRS1798118	GSM2390839	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017108	contigs sra	SRX2347846	2016-11-15	1	0	SRR5020014	SRS1798117	GSM2390840	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017108	sra	SRX2347846	2016-11-15	1931	921	SRR5020015	SRS1798117	GSM2390840	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017107	contigs sra	SRX2347847	2016-11-15	0	0	SRR5020016	SRS1798119	GSM2390841	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017107	sra	SRX2347847	2016-11-15	1326	631	SRR5020017	SRS1798119	GSM2390841	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017106	sra	SRX2347848	2016-11-15	1302	668	SRR5020018	SRS1798120	GSM2390842	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017105	sra	SRX2347849	2016-11-15	1500	754	SRR5020019	SRS1798121	GSM2390843	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017104	contigs sra	SRX2347850	2016-11-15	962	485	SRR5020020	SRS1798123	GSM2390844	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017103	sra	SRX2347851	2016-11-15	1740	857	SRR5020021	SRS1798122	GSM2390845	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017102	sra	SRX2347852	2016-11-15	1391	700	SRR5020022	SRS1798124	GSM2390846	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017101	sra	SRX2347853	2016-11-15	1469	737	SRR5020023	SRS1798131	GSM2390847	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017100	contigs sra	SRX2347854	2016-11-15	957	495	SRR5020024	SRS1798125	GSM2390848	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017098	sra	SRX2347855	2016-11-15	1553	784	SRR5020025	SRS1798126	GSM2390849	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017099	sra	SRX2347856	2016-11-15	1204	621	SRR5020026	SRS1798127	GSM2390850	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017097	sra	SRX2347857	2016-11-15	1442	719	SRR5020027	SRS1798128	GSM2390851	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017096	sra	SRX2347858	2016-11-15	1318	680	SRR5020028	SRS1798129	GSM2390852	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017095	sra	SRX2347859	2016-11-15	1556	752	SRR5020029	SRS1798133	GSM2390853	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017094	sra	SRX2347860	2016-11-15	1549	903	SRR5020030	SRS1798130	GSM2390854	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017093	sra	SRX2347861	2016-11-15	1695	837	SRR5020031	SRS1798132	GSM2390855	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017092	sra	SRX2347862	2016-11-15	2157	1052	SRR5020032	SRS1798135	GSM2390856	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016910	sra	SRX2347863	2016-11-15	1825	910	SRR5020033	SRS1798134	GSM2390857	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016909	sra	SRX2347864	2016-11-15	1624	965	SRR5020034	SRS1798137	GSM2390858	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016908	sra	SRX2347865	2016-11-15	1888	939	SRR5020035	SRS1798136	GSM2390859	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016907	sra	SRX2347866	2016-11-15	1561	775	SRR5020036	SRS1798140	GSM2390860	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016906	sra	SRX2347867	2016-11-15	1567	783	SRR5020037	SRS1798139	GSM2390861	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016905	sra	SRX2347868	2016-11-15	1946	968	SRR5020038	SRS1798138	GSM2390862	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016904	sra	SRX2347869	2016-11-15	1547	814	SRR5020039	SRS1798144	GSM2390863	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016903	sra	SRX2347870	2016-11-15	1523	808	SRR5020040	SRS1798145	GSM2390864	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016901	contigs sra	SRX2347871	2016-11-15	454	264	SRR5020041	SRS1798141	GSM2390865	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016901	contigs sra	SRX2347871	2016-11-15	745	340	SRR5020042	SRS1798141	GSM2390865	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016902	sra	SRX2347872	2016-11-15	1188	635	SRR5020043	SRS1798142	GSM2390866	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016900	sra	SRX2347873	2016-11-15	1540	831	SRR5020044	SRS1798143	GSM2390867	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016899	sra	SRX2347874	2016-11-15	1317	687	SRR5020045	SRS1798146	GSM2390868	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016898	sra	SRX2347875	2016-11-15	1187	549	SRR5020046	SRS1798148	GSM2390869	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016897	sra	SRX2347876	2016-11-15	1236	581	SRR5020047	SRS1798147	GSM2390870	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016896	sra	SRX2347877	2016-11-15	1084	515	SRR5020048	SRS1798149	GSM2390871	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016895	sra	SRX2347878	2016-11-15	1110	537	SRR5020049	SRS1798150	GSM2390872	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016894	sra	SRX2347879	2016-11-15	1340	630	SRR5020050	SRS1798151	GSM2390873	Healthy Control	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
